carType,city,color,condition,country,currency,drive,fuel_consumption_unit,make,manufacture_month,manufacture_year,mileage,mileage_unit,modal,modal_variant,price_on_request,targetData,target_city,target_color,target_make,type,zip
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 55 AMG,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"","",Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 320,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CL 600,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",C 280,Kombi,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",S 320,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CL 500,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CL 500,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 320,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 55 AMG,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",S 65 AMG,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 65 AMG,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 55 AMG,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",190,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CL 600,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CLK 55 AMG,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",190,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 55 AMG,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 430,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 420,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",ML 350,SUV / Geländewagen,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CLS 350,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",S 65 AMG,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 250,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",E 320,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SLR,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",C 240,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CLS 500,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 320,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CL 600,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",S 65 AMG,Limousine,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",SL 500,Cabriolet,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Silver,"","","","","",Mercedes-Benz,"","",0,"",CLK 320,Coupé,false,Match,Zuzwil,Silver,Mercedes-Benz,car,""
"",Zuzwil,Blue,"","","","","",Vw,"","",0,"",PHAETON,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Blue,"","","","","",Vw,"","",0,"",EOS,Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Mclaren,"","",0,"",12C,Cabriolet,false,MisMatch,"","","",car,""
"",Basel,Silver,"","","","","",Bentley,"","",0,"",ARNAGE,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Red,"","","","","",Jaguar,"","",0,"",XK,Cabriolet,false,Match,Zuzwil,Red,Jaguar,car,""
"",Zuzwil,Red,"","","","","",Jaguar,"","",0,"",S-TYPE,Limousine,false,Match,Zuzwil,Red,Jaguar,car,""
"",Zuzwil,Red,"","","","","",Jaguar,"","",0,"",XJ,Limousine,false,Match,Zuzwil,Red,Jaguar,car,""
"",Zuzwil,Black,"","","","","",Saab,"","",0,"",9-3,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Saab,"","",0,"",9-5,Kombi,false,MisMatch,"","","",car,""
"",Zuzwil,White,"","","","","",Alfa Romeo,"","",0,"",SPIDER,Cabriolet,false,Match,Zuzwil,White,Alfa Romeo,car,""
"",Zuzwil,Red,"","","","","",Opel,"","",0,"",SPEEDSTER,Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Chevrolet,"","",0,"",CORVETTE,Coupé,false,Match,Zuzwil,Gray,Chevrolet,car,""
"",Zuzwil,Silver,"","","","","",Chrysler,"","",0,"",VIPER,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Toyota,"","",0,"",CELICA,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Bentley,"","",0,"",CONTINENTAL,Cabriolet,false,Match,Zuzwil,Gray,Bentley,car,""
"",Zuzwil,Gray,"","","","","",Bentley,"","",0,"",ARNAGE,Limousine,false,Match,Zuzwil,Gray,Bentley,car,""
"",Zuzwil,Gray,"","","","","",Renault,"","",0,"","",Kleinwagen,false,Match,Zuzwil,Gray,Renault,car,""
"",Zuzwil,Gray,"","","","","",Renault,"","",0,"",R5,Kleinwagen,false,Match,Zuzwil,Gray,Renault,car,""
"",Zuzwil,Gray,"","","","","",Renault,"","",0,"",Alpine A110,Coupé,false,Match,Zuzwil,Gray,Renault,car,""
"",Zuzwil,Gray,"","","","","",Renault,"","",0,"",Alpine A110,Coupé,false,Match,Zuzwil,Gray,Renault,car,""
"",Zuzwil,Gray,"","","","","",Austin-Healey,"","",0,"","",Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Vw,"","",0,"",PHAETON,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",456,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",F360,Cabriolet,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",F355,Cabriolet,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",F360,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",F550,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",612,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",456,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",575M,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",575M,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Zuzwil,Gray,"","","","","",Ferrari,"","",0,"",612,Coupé,false,Match,Zuzwil,Gray,Ferrari,car,""
"",Porrentruy,White,"","","","","",Lamborghini,"","",0,"","",Coupé,false,Match,Porrentruy,White,Lamborghini,car,""
"",Zuzwil,Black,"","","","","",Lincoln,"","",0,"",Continental,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Blue,"","","","","",Subaru,"","",0,"",IMPREZA,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Toyota,"","",0,"",DYNA,Pick-up,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Toyota,"","",0,"",CELICA,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Toyota,"","",0,"",LAND CRUISER,SUV / Geländewagen,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Wiesmann,"","",0,"",COUPE,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Chevrolet,"","",0,"",CORVETTE,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Chevrolet,"","",0,"",CORVETTE,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Chevrolet,"","",0,"",CORVETTE,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Vw,"","",0,"",TOUAREG,SUV / Geländewagen,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Vw,"","",0,"",PHAETON,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Vw,"","",0,"",JETTA,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Vw,"","",0,"",GOLF,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Vw,"","",0,"",GOLF,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Vw,"","",0,"",TOUAREG,SUV / Geländewagen,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Ruf,"","",0,"","",Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",A6,Kombi,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",S8,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",A8,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",A8,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",R8,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",RS6,Kombi,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",RS6,Kombi,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",A6,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Other,"","","","","",Audi,"","",0,"",S3,Limousine,false,MisMatch,"","","",car,""
"",St. Gallen,Silver,"","","","","",Bentley,"","",0,"",CONTINENTAL,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Violet,"","","","","",Renault,"","",0,"",R5,Kleinwagen,false,MisMatch,"","","",car,""
"",Porrentruy,Black,"","","","","",Lamborghini,"","",0,"",DIABLO,Coupé,false,Match,Porrentruy,Black,Lamborghini,car,""
"",Porrentruy,Black,"","","","","",Lamborghini,"","",0,"",DIABLO,Cabriolet,false,Match,Porrentruy,Black,Lamborghini,car,""
"",Porrentruy,Black,"","","","","",Lamborghini,"","",0,"",MURCIÉLAGO,Coupé,false,Match,Porrentruy,Black,Lamborghini,car,""
"",Porrentruy,Black,"","","","","",Lamborghini,"","",0,"",AVENTADOR,Cabriolet,false,Match,Porrentruy,Black,Lamborghini,car,""
"",Zuzwil,White,"","","","","",Renault,"","",0,"",ALPINE,Coupé,false,Match,Zuzwil,White,Renault,car,""
"",Zuzwil,White,"","","","","",Renault,"","",0,"",Alpine A110,Coupé,false,Match,Zuzwil,White,Renault,car,""
"",Zuzwil,White,"","","","","",Renault,"","",0,"",ESPACE,Kompaktvan / Minivan,false,Match,Zuzwil,White,Renault,car,""
"",Zuzwil,White,"","","","","",Renault,"","",0,"",ALPINE,Coupé,false,Match,Zuzwil,White,Renault,car,""
"",Sursee,Blue,"","","","","",Bugatti,"","",0,"","",Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Datsun,"","",0,"","",Cabriolet,false,Match,Zuzwil,Silver,Datsun,car,""
"",Zuzwil,Silver,"","","","","",Datsun,"","",0,"",280,Coupé,false,Match,Zuzwil,Silver,Datsun,car,""
"",Zuzwil,Black,"","","","","",Trabant,"","",0,"","",Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,White,"","","","","",Chevrolet,"","",0,"",CORVETTE,Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,White,"","","","","",Chevrolet,"","",0,"",Silverado,Pick-up,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Mclaren,"","",0,"",12C,Coupé,false,Match,Zuzwil,Black,McLaren,car,""
"",Zuzwil,Gray,"","","","","",Ford,"","",0,"","",Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Ford,"","",0,"",CORTINA,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Nissan,"","",0,"",200 SX,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Nissan,"","",0,"",SUNNY,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Nissan,"","",0,"",Skyline,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Harley-Davidson,"","",0,"","","",false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Honda,"","",0,"",ACCORD,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Coupé,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Cabriolet,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Cabriolet,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Coupé,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",BROOKLANDS,Limousine,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",ARNAGE,Limousine,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",ARNAGE,Limousine,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",ARNAGE,Limousine,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Cabriolet,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Limousine,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Coupé,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Black,"","","","","",Bentley,"","",0,"",CONTINENTAL,Coupé,false,Match,Zuzwil,Black,Bentley,car,""
"",Zuzwil,Gray,"","","","","",Dodge,"","",0,"",VIPER,Cabriolet,false,Match,Zuzwil,Gray,Dodge,car,""
"",Zuzwil,Black,"","","","","",Lancia,"","",0,"",DELTA,Limousine,false,Match,Zuzwil,Black,Lancia,car,""
"",Zuzwil,White,"","","","","",Aston Martin,"","",0,"",V8 Vantage,Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",A4,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",A4,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",S6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",A8,Limousine,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",R8,Coupé,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS4,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS4,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS4,Cabriolet,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",R8,Coupé,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS5,Coupé,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS4,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS4,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",S3,Limousine,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",A8,Limousine,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",S8,Limousine,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",S6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",S5,Coupé,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",R8,Cabriolet,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Black,"","","","","",Audi,"","",0,"",TT,Coupé,false,Match,Zuzwil,Black,Audi,car,""
"",Zuzwil,Red,"","","","","",Dodge,"","",0,"",VIPER,Cabriolet,false,Match,Zuzwil,Red,Dodge,car,""
"",Zuzwil,Red,"","","","","",Dodge,"","",0,"","",Kompaktvan / Minivan,false,Match,Zuzwil,Red,Dodge,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",612,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",456,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",F360,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",F360,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",612,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",458,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",F430,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",F355,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",F355,Cabriolet,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",456,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Zuzwil,Black,"","","","","",Ferrari,"","",0,"",575M,Coupé,false,Match,Zuzwil,Black,Ferrari,car,""
"",Sursee,Black,"","","","","",Porsche,"","",0,"",911,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Blue,"","","","","",Ford (usa),"","",0,"",MUSTANG,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Blue,"","","","","",Ford (usa),"","",0,"",EXPLORER,SUV / Geländewagen,false,MisMatch,"","","",car,""
"",Zuzwil,Blue,"","","","","",Ford (usa),"","",0,"",MUSTANG,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Silver,"","","","","",Volvo,"","",0,"",S60,Limousine,false,MisMatch,"","","",car,""
"",Zuzwil,Black,"","","","","",Yes!,"","",0,"","",Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,Blue,"","","","","",Alfa Romeo,"","",0,"",GTV,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Aston Martin,"","",0,"",Virage,Coupé,false,Match,Zuzwil,Gray,Aston Martin,car,""
"",Zuzwil,Gray,"","","","","",Aston Martin,"","",0,"",V12 Vanquish,Coupé,false,Match,Zuzwil,Gray,Aston Martin,car,""
"",Zuzwil,Gray,"","","","","",Aston Martin,"","",0,"",DBS,Coupé,false,Match,Zuzwil,Gray,Aston Martin,car,""
"",Zuzwil,White,"","","","","",Peugeot,"","",0,"",205,Coupé,false,MisMatch,"","","",car,""
"",Zuzwil,Yellow,"","","","","",Bmw,"","",0,"",M5,Limousine,false,MisMatch,"","","",car,""
"",Sursee,Silver,"","","","","",Ford (usa),"","",0,"",MUSTANG,Cabriolet,false,MisMatch,"","","",car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",X5,SUV / Geländewagen,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",740,Limousine,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",740,Limousine,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",535,Kombi,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",M3,Cabriolet,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",540,Kombi,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",530 Gran Turismo,Limousine,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"","",Limousine,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",323,Limousine,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,Gray,"","","","","",Bmw,"","",0,"",323,Limousine,false,Match,Zuzwil,Gray,BMW,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",A8,Limousine,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",A8,Limousine,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",A8,Limousine,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",A4,Limousine,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,White,"","","","","",Audi,"","",0,"",RS6,Kombi,false,Match,Zuzwil,White,Audi,car,""
"",Zuzwil,Red,"","","","","",Marcos,"","",0,"","",Coupé,false,Match,Zuzwil,Red,Marcos,car,""
"",Zuzwil,Black,"","","","","",Daimler,"","",0,"",V8,Limousine,false,Match,Zuzwil,Black,Daimler,car,""
"",Zuzwil,Blue,"","","","","",Lotus,"","",0,"",ELISE,Cabriolet,false,Match,Zuzwil,Blue,Lotus,car,""
"",Zuzwil,Blue,"","","","","",Lotus,"","",0,"",ESPRIT,Coupé,false,Match,Zuzwil,Blue,Lotus,car,""
"",Zuzwil,Black,"","","","","",Opel,"","",0,"",FRONTERA,SUV / Geländewagen,false,MisMatch,"","","",car,""
